CompanyName,Year,ESG_score,Return_Deviation,Deviation_Percentile,Deviation_Label,Comm1,Comm2,Comm3,Comm4,Comm5,Comm6,Comm7
Wipro,2021,77.6,0,0,,"The ESG score of Wipro in 2023 is 68.80, is lower than the average score of it the industry.
This company has beaten 59 companies in this year, at the average level in the industry, and improve.",The risk level Wipro in 2023 is invalid because extreme values were detected.,The return deviation level of Wipro in 2023 is invalid because extreme values were detected too.,"The ESG score of Wipro from 2020 to 2023 is volatile.
In 2022, we get the min ESG score is 68.20. and in 2021, we get the max ESG score is 77.60, extreme difference is 9.40.","1. Energy Consumption: Improve insulation in buildings to reduce heating and cooling energy needs.
2. Waste Generation: Adopt a zero-waste policy to reduce waste sent to landfills.
3. Scope 3 Carbon Emissions: Engage suppliers to adopt sustainable practices and reduce emissions.
4. Scope 2 Carbon Emissions: Set targets to reduce grid electricity usage through efficiency initiatives.
5. Scope 1 Carbon Emissions: Reduce the use of fossil fuels in company-owned vehicles.","1. Occupational Injury: Implement regular safety drills and training to ensure quick response during emergencies.
2. Employee Fatalities: Offer comprehensive safety training for all employees, especially in high-risk roles.
3. Gender Diversity: Provide unconscious bias training for employees and managers.
4. Training (Average Hours): Track training hours and set department-specific targets for improvement.
5. Training (Number of Times): Increase the frequency of training sessions to enhance employee skills.","1. Policy Influence: Align corporate lobbying efforts with company values and the public good to avoid reputational risk.
2. Partnerships and Collaborations: Establish mutually beneficial collaborations with research institutions to innovate and share knowledge.
3. Consumer Privacy Protection: Offer consumers the option to control their data preferences and opt-out of unnecessary data collection.
4. Cyber Security: Invest in firewalls and intrusion detection systems to protect against cyberattacks.
5. Risk & Crisis Management: Conduct regular scenario planning exercises to prepare for potential crises."
Wipro,2022,68.2,0,0,,"The ESG score of Wipro in 2023 is 68.80, is lower than the average score of it the industry.
This company has beaten 59 companies in this year, at the average level in the industry, and improve.",The risk level Wipro in 2023 is invalid because extreme values were detected.,The return deviation level of Wipro in 2023 is invalid because extreme values were detected too.,"The ESG score of Wipro from 2020 to 2023 is volatile.
In 2022, we get the min ESG score is 68.20. and in 2021, we get the max ESG score is 77.60, extreme difference is 9.40.","1. Scope 1 Carbon Emissions: Optimize heating and cooling systems to reduce emissions.
2. Scope 2 Carbon Emissions: Encourage the use of energy-efficient appliances in offices.
3. Scope 3 Carbon Emissions: Reduce business travel by encouraging virtual meetings and telecommuting.
4. Environmental Policy & Management: Establish an environmental committee to oversee sustainability initiatives.
5. Water Consumption: Educate employees and stakeholders on water conservation practices.","1. Employee Fatalities: Conduct thorough safety audits and identify high-risk areas to prevent fatalities.
2. Gender Diversity: Provide unconscious bias training for employees and managers.
3. Training (Average Hours): Encourage employees to allocate time for skill development during working hours.
4. Communities and Philanthropy: Establish a corporate social responsibility (CSR) strategy that aligns with community needs.
5. Occupational Injury: Encourage employees to report unsafe conditions and address issues promptly.","1. Assurance: Regularly update assurance processes to reflect changes in industry best practices.
2. Risk & Crisis Management: Establish a dedicated crisis management team with specific roles and responsibilities.
3. Cyber Security: Develop a comprehensive disaster recovery plan in case of a cyber incident.
4. Ethical Behavior: Implement strong consequences for unethical behavior to deter misconduct.
5. Consumer Privacy Protection: Offer consumers the option to control their data preferences and opt-out of unnecessary data collection."
Wipro,2023,68.8,0,0,,"The ESG score of Wipro in 2023 is 68.80, is lower than the average score of it the industry.
This company has beaten 59 companies in this year, at the average level in the industry, and improve.",The risk level Wipro in 2023 is invalid because extreme values were detected.,The return deviation level of Wipro in 2023 is invalid because extreme values were detected too.,"The ESG score of Wipro from 2020 to 2023 is volatile.
In 2022, we get the min ESG score is 68.20. and in 2021, we get the max ESG score is 77.60, extreme difference is 9.40.","1. Scope 3 Carbon Emissions: Develop programs to reduce the carbon footprint of products during their use phase.
2. Water Consumption: Conduct water usage audits and implement reduction measures.
3. Scope 2 Carbon Emissions: Purchase renewable energy certificates (RECs) or green energy.
4. Environmental Policy & Management: Establish an environmental committee to oversee sustainability initiatives.
5. Energy Consumption: Invest in energy-efficient machinery and appliances.","1. Communities and Philanthropy: Encourage employee volunteering and match donations to charitable organizations.
2. Occupational Injury: Implement regular safety drills and training to ensure quick response during emergencies.
3. Turnover Rate: Conduct regular employee engagement surveys to identify retention drivers.
4. Total Employees: Implement a workforce planning strategy to ensure optimal staffing levels.
5. Gender Diversity: Promote equal pay for equal work and conduct regular pay equity audits.","1. Board Composition: Ensure a diverse range of backgrounds, experiences, and expertise within the board.
2. Risk & Crisis Management: Establish a dedicated crisis management team with specific roles and responsibilities.
3. Consumer Privacy Protection: Offer consumers the option to control their data preferences and opt-out of unnecessary data collection.
4. Cyber Security: Invest in firewalls and intrusion detection systems to protect against cyberattacks.
5. Assurance: Regularly update assurance processes to reflect changes in industry best practices."
SEAGATE,2020,72.6,0,0,,"The ESG score of SEAGATE in 2023 is 82.50, is higher than the average score of it the industry.
This company has beaten 25 companies in this year, at the excellent level in the industry, and keep.",The risk level SEAGATE in 2023 is invalid because extreme values were detected.,The return deviation level of SEAGATE in 2023 is invalid because extreme values were detected too.,"The ESG score of SEAGATE from 2020 to 2023 is volatile.
In 2020, we get the min ESG score is 72.60. and in 2023, we get the max ESG score is 82.50, extreme difference is 9.90.","1. Scope 2 Carbon Emissions: Purchase renewable energy certificates (RECs) or green energy.
2. Water Consumption: Educate employees and stakeholders on water conservation practices.
3. Scope 1 Carbon Emissions: Implement energy-efficient technologies in production processes.
4. Energy Consumption: Implement energy management systems to track and optimize energy use.
5. Environmental Policy & Management: Monitor and report on environmental performance to ensure accountability.","1. Communities and Philanthropy: Partner with non-profits to support environmental and social causes.
2. Total Employees: Provide leadership development programs to enhance managerial effectiveness.
3. Training (Number of Times): Tailor training content to meet the evolving needs of the organization.
4. Training (Average Hours): Track training hours and set department-specific targets for improvement.
5. Gender Diversity: Establish a gender diversity task force to drive initiatives and monitor progress.","1. Risk & Crisis Management: Conduct regular scenario planning exercises to prepare for potential crises.
2. Consumer Privacy Protection: Provide clear privacy policies that explain how consumer data is collected, used, and stored.
3. Cyber Security: Regularly update software and systems to patch security vulnerabilities.
4. Assurance: Regularly update assurance processes to reflect changes in industry best practices.
5. Policy Influence: Participate in industry-specific policy groups to influence decision-making on ESG issues."
SEAGATE,2021,76.1,2021,-1.4784,23.91304348,"The ESG score of SEAGATE in 2023 is 82.50, is higher than the average score of it the industry.
This company has beaten 25 companies in this year, at the excellent level in the industry, and keep.",The risk level SEAGATE in 2023 is invalid because extreme values were detected.,The return deviation level of SEAGATE in 2023 is invalid because extreme values were detected too.,"The ESG score of SEAGATE from 2020 to 2023 is volatile.
In 2020, we get the min ESG score is 72.60. and in 2023, we get the max ESG score is 82.50, extreme difference is 9.90.","1. Scope 2 Carbon Emissions: Encourage the use of energy-efficient appliances in offices.
2. Energy Consumption: Use alternative energy sources like solar or wind for electricity.
3. Water Consumption: Educate employees and stakeholders on water conservation practices.
4. Scope 1 Carbon Emissions: Implement energy-efficient technologies in production processes.
5. Waste Generation: Encourage digital processes to reduce paper waste in the office.","1. Communities and Philanthropy: Establish a corporate social responsibility (CSR) strategy that aligns with community needs.
2. Total Employees: Create a healthy work environment that supports employee well-being.
3. Employee Fatalities: Regularly review and update emergency procedures and safety protocols.
4. Training (Average Hours): Encourage employees to allocate time for skill development during working hours.
5. Occupational Injury: Provide ergonomic workstations to reduce the risk of workplace injuries.","1. Policy Influence: Support policies that incentivize companies to adopt responsible environmental and social practices.
2. Risk & Crisis Management: Establish a dedicated crisis management team with specific roles and responsibilities.
3. Cyber Security: Invest in firewalls and intrusion detection systems to protect against cyberattacks.
4. Ethical Behavior: Establish a comprehensive code of ethics that outlines acceptable behavior for all employees.
5. Partnerships and Collaborations: Collaborate with industry leaders to drive collective action on pressing ESG issues."
SEAGATE,2022,78.1,2022,-3.24065,15.2173913,"The ESG score of SEAGATE in 2023 is 82.50, is higher than the average score of it the industry.
This company has beaten 25 companies in this year, at the excellent level in the industry, and keep.",The risk level SEAGATE in 2023 is invalid because extreme values were detected.,The return deviation level of SEAGATE in 2023 is invalid because extreme values were detected too.,"The ESG score of SEAGATE from 2020 to 2023 is volatile.
In 2020, we get the min ESG score is 72.60. and in 2023, we get the max ESG score is 82.50, extreme difference is 9.90.","1. Scope 1 Carbon Emissions: Implement energy-efficient technologies in production processes.
2. Waste Generation: Minimize packaging waste by using reusable or biodegradable materials.
3. Water Consumption: Educate employees and stakeholders on water conservation practices.
4. Scope 3 Carbon Emissions: Reduce business travel by encouraging virtual meetings and telecommuting.
5. Environmental Policy & Management: Provide training for employees to understand and implement environmental policies.","1. Communities and Philanthropy: Encourage employee volunteering and match donations to charitable organizations.
2. Employee Fatalities: Implement a zero-tolerance policy for safety violations and promote accountability.
3. Occupational Injury: Encourage employees to report unsafe conditions and address issues promptly.
4. Training (Average Hours): Offer more in-depth training programs to increase employee engagement.
5. Total Employees: Implement a workforce planning strategy to ensure optimal staffing levels.","1. Cyber Security: Develop a comprehensive disaster recovery plan in case of a cyber incident.
2. Alignment with Frameworks: Conduct periodic assessments to ensure all ESG efforts align with industry standards.
3. Partnerships and Collaborations: Invest in partnerships with non-governmental organizations to address global challenges.
4. Board Composition: Regularly evaluate the performance and effectiveness of the board as a whole.
5. Risk & Crisis Management: Conduct regular scenario planning exercises to prepare for potential crises."
SEAGATE,2023,82.5,0,0,,"The ESG score of SEAGATE in 2023 is 82.50, is higher than the average score of it the industry.
This company has beaten 25 companies in this year, at the excellent level in the industry, and keep.",The risk level SEAGATE in 2023 is invalid because extreme values were detected.,The return deviation level of SEAGATE in 2023 is invalid because extreme values were detected too.,"The ESG score of SEAGATE from 2020 to 2023 is volatile.
In 2020, we get the min ESG score is 72.60. and in 2023, we get the max ESG score is 82.50, extreme difference is 9.90.","1. Scope 2 Carbon Emissions: Purchase renewable energy certificates (RECs) or green energy.
2. Scope 1 Carbon Emissions: Establish a carbon offset program to neutralize emissions.
3. Water Consumption: Install water-efficient fixtures in buildings and production areas.
4. Scope 3 Carbon Emissions: Reduce business travel by encouraging virtual meetings and telecommuting.
5. Waste Generation: Encourage digital processes to reduce paper waste in the office.","1. Training (Average Hours): Encourage employees to allocate time for skill development during working hours.
2. Gender Diversity: Provide unconscious bias training for employees and managers.
3. Employee Fatalities: Conduct thorough safety audits and identify high-risk areas to prevent fatalities.
4. Training (Number of Times): Tailor training content to meet the evolving needs of the organization.
5. Communities and Philanthropy: Measure and report on the impact of philanthropic initiatives to ensure transparency.","1. Consumer Privacy Protection: Regularly conduct privacy audits to ensure compliance with relevant laws and regulations.
2. Risk & Crisis Management: Develop a comprehensive risk management framework to identify and mitigate potential threats.
3. Ethical Behavior: Establish a comprehensive code of ethics that outlines acceptable behavior for all employees.
4. Board Composition: Regularly evaluate the performance and effectiveness of the board as a whole.
5. Alignment with Frameworks: Conduct periodic assessments to ensure all ESG efforts align with industry standards."
Canon,2020,68.6,0,0,,"The ESG score of Canon in 2023 is 84.40, is higher than the average score of it the industry.
This company has beaten 20 companies in this year, at the excellent level in the industry, and keep.",The risk level Canon in 2023 is invalid because extreme values were detected.,The return deviation level of Canon in 2023 is invalid because extreme values were detected too.,"The ESG score of Canon from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 67.75. and in 2023, we get the max ESG score is 84.40, extreme difference is 16.65.","1. Waste Generation: Minimize packaging waste by using reusable or biodegradable materials.
2. Scope 2 Carbon Emissions: Purchase renewable energy certificates (RECs) or green energy.
3. Scope 1 Carbon Emissions: Optimize heating and cooling systems to reduce emissions.
4. Water Consumption: Conduct water usage audits and implement reduction measures.
5. Environmental Policy & Management: Establish an environmental committee to oversee sustainability initiatives.","1. Employee Fatalities: Offer comprehensive safety training for all employees, especially in high-risk roles.
2. Training (Average Hours): Offer more in-depth training programs to increase employee engagement.
3. Total Employees: Implement a workforce planning strategy to ensure optimal staffing levels.
4. Turnover Rate: Offer competitive compensation and benefits to reduce turnover.
5. Communities and Philanthropy: Encourage employee volunteering and match donations to charitable organizations.","1. Board Composition: Set clear expectations for board members' roles and responsibilities.
2. Consumer Privacy Protection: Provide clear privacy policies that explain how consumer data is collected, used, and stored.
3. Cyber Security: Regularly update software and systems to patch security vulnerabilities.
4. Alignment with Frameworks: Align internal reporting systems with ESG framework requirements to ensure transparency.
5. Partnerships and Collaborations: Develop strategic partnerships with organizations that share similar values and goals."
Canon,2021,67.75,0,0,,"The ESG score of Canon in 2023 is 84.40, is higher than the average score of it the industry.
This company has beaten 20 companies in this year, at the excellent level in the industry, and keep.",The risk level Canon in 2023 is invalid because extreme values were detected.,The return deviation level of Canon in 2023 is invalid because extreme values were detected too.,"The ESG score of Canon from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 67.75. and in 2023, we get the max ESG score is 84.40, extreme difference is 16.65.","1. Scope 2 Carbon Emissions: Set targets to reduce grid electricity usage through efficiency initiatives.
2. Water Consumption: Recycle and reuse water within operations to minimize wastage.
3. Scope 1 Carbon Emissions: Implement energy-efficient technologies in production processes.
4. Environmental Policy & Management: Establish an environmental committee to oversee sustainability initiatives.
5. Energy Consumption: Conduct regular energy audits to identify areas for improvement.","1. Employee Fatalities: Implement a zero-tolerance policy for safety violations and promote accountability.
2. Communities and Philanthropy: Invest in local community projects that promote education, health, and sustainability.
3. Occupational Injury: Implement regular safety drills and training to ensure quick response during emergencies.
4. Turnover Rate: Provide clear career progression and development opportunities.
5. Total Employees: Provide leadership development programs to enhance managerial effectiveness.","1. Partnerships and Collaborations: Invest in partnerships with non-governmental organizations to address global challenges.
2. Cyber Security: Implement multi-factor authentication for all sensitive systems and accounts.
3. Board Composition: Set clear expectations for board members' roles and responsibilities.
4. Risk & Crisis Management: Establish a dedicated crisis management team with specific roles and responsibilities.
5. Alignment with Frameworks: Participate in industry forums and initiatives to stay updated on best practices."
Canon,2022,72.4,0,0,,"The ESG score of Canon in 2023 is 84.40, is higher than the average score of it the industry.
This company has beaten 20 companies in this year, at the excellent level in the industry, and keep.",The risk level Canon in 2023 is invalid because extreme values were detected.,The return deviation level of Canon in 2023 is invalid because extreme values were detected too.,"The ESG score of Canon from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 67.75. and in 2023, we get the max ESG score is 84.40, extreme difference is 16.65.","1. Scope 2 Carbon Emissions: Transition office spaces and facilities to energy-efficient lighting and equipment.
2. Water Consumption: Use rainwater harvesting systems to supplement water supply.
3. Scope 1 Carbon Emissions: Optimize heating and cooling systems to reduce emissions.
4. Energy Consumption: Improve insulation in buildings to reduce heating and cooling energy needs.
5. Environmental Policy & Management: Regularly update and review environmental policies to keep them relevant.","1. Gender Diversity: Implement inclusive hiring practices to ensure gender equality in recruitment.
2. Turnover Rate: Implement exit interviews to understand reasons for turnover and address issues.
3. Occupational Injury: Implement regular safety drills and training to ensure quick response during emergencies.
4. Training (Number of Times): Encourage cross-departmental training to foster collaboration and knowledge sharing.
5. Communities and Philanthropy: Encourage employee volunteering and match donations to charitable organizations.","1. Ethical Behavior: Regularly train employees on ethical decision-making and compliance standards.
2. Consumer Privacy Protection: Invest in data breach response plans to quickly address any potential privacy violations.
3. Assurance: Regularly update assurance processes to reflect changes in industry best practices.
4. Risk & Crisis Management: Regularly review and update the risk management strategy to adapt to new challenges.
5. Policy Influence: Support policies that incentivize companies to adopt responsible environmental and social practices."
Canon,2023,84.4,0,0,,"The ESG score of Canon in 2023 is 84.40, is higher than the average score of it the industry.
This company has beaten 20 companies in this year, at the excellent level in the industry, and keep.",The risk level Canon in 2023 is invalid because extreme values were detected.,The return deviation level of Canon in 2023 is invalid because extreme values were detected too.,"The ESG score of Canon from 2020 to 2023 is volatile.
In 2021, we get the min ESG score is 67.75. and in 2023, we get the max ESG score is 84.40, extreme difference is 16.65.","1. Waste Generation: Encourage digital processes to reduce paper waste in the office.
2. Environmental Policy & Management: Monitor and report on environmental performance to ensure accountability.
3. Water Consumption: Conduct water usage audits and implement reduction measures.
4. Scope 1 Carbon Emissions: Establish a carbon offset program to neutralize emissions.
5. Energy Consumption: Implement energy management systems to track and optimize energy use.","1. Communities and Philanthropy: Invest in local community projects that promote education, health, and sustainability.
2. Total Employees: Provide leadership development programs to enhance managerial effectiveness.
3. Training (Average Hours): Offer personalized training paths to match individual career development goals.
4. Occupational Injury: Provide ergonomic workstations to reduce the risk of workplace injuries.
5. Employee Fatalities: Use safety technology and equipment to minimize risks in hazardous environments.","1. Alignment with Frameworks: Align internal reporting systems with ESG framework requirements to ensure transparency.
2. Board Composition: Introduce term limits to encourage new perspectives and prevent stagnation.
3. Risk & Crisis Management: Establish a dedicated crisis management team with specific roles and responsibilities.
4. Partnerships and Collaborations: Collaborate with industry leaders to drive collective action on pressing ESG issues.
5. Assurance: Ensure the independence of auditors to avoid conflicts of interest in the assurance process."
Omron,2020,93.9,0,0,,"The ESG score of Omron in 2023 is 92.40, is lower than the average score of it the industry.
This company has beaten 4 companies in this year, at the average level in the industry, and improve.",The risk level Omron in 2023 is invalid because extreme values were detected.,The return deviation level of Omron in 2023 is invalid because extreme values were detected too.,"The ESG score of Omron from 2020 to 2023 is stable.
In 2022, we get the min ESG score is 92.20. and in 2020, we get the max ESG score is 93.90, extreme difference is 1.70.","1. Waste Generation: Minimize packaging waste by using reusable or biodegradable materials.
2. Water Consumption: Conduct water usage audits and implement reduction measures.
3. Scope 1 Carbon Emissions: Optimize heating and cooling systems to reduce emissions.
4. Scope 3 Carbon Emissions: Engage suppliers to adopt sustainable practices and reduce emissions.
5. Scope 2 Carbon Emissions: Set targets to reduce grid electricity usage through efficiency initiatives.","1. Occupational Injury: Encourage employees to report unsafe conditions and address issues promptly.
2. Gender Diversity: Promote equal pay for equal work and conduct regular pay equity audits.
3. Employee Fatalities: Regularly review and update emergency procedures and safety protocols.
4. Turnover Rate: Implement exit interviews to understand reasons for turnover and address issues.
5. Training (Number of Times): Provide incentives for employees to complete training programs.","1. Alignment with Frameworks: Align internal reporting systems with ESG framework requirements to ensure transparency.
2. Risk & Crisis Management: Develop a comprehensive risk management framework to identify and mitigate potential threats.
3. Board Composition: Ensure a diverse range of backgrounds, experiences, and expertise within the board.
4. Cyber Security: Educate employees about the importance of strong passwords and secure online behavior.
5. Partnerships and Collaborations: Invest in partnerships with non-governmental organizations to address global challenges."
Omron,2021,93.4,0,0,,"The ESG score of Omron in 2023 is 92.40, is lower than the average score of it the industry.
This company has beaten 4 companies in this year, at the average level in the industry, and improve.",The risk level Omron in 2023 is invalid because extreme values were detected.,The return deviation level of Omron in 2023 is invalid because extreme values were detected too.,"The ESG score of Omron from 2020 to 2023 is stable.
In 2022, we get the min ESG score is 92.20. and in 2020, we get the max ESG score is 93.90, extreme difference is 1.70.","1. Waste Generation: Adopt a zero-waste policy to reduce waste sent to landfills.
2. Water Consumption: Educate employees and stakeholders on water conservation practices.
3. Environmental Policy & Management: Establish an environmental committee to oversee sustainability initiatives.
4. Scope 2 Carbon Emissions: Improve energy management systems to monitor and reduce consumption.
5. Scope 1 Carbon Emissions: Establish a carbon offset program to neutralize emissions.","1. Training (Number of Times): Encourage cross-departmental training to foster collaboration and knowledge sharing.
2. Total Employees: Create a healthy work environment that supports employee well-being.
3. Employee Fatalities: Implement a zero-tolerance policy for safety violations and promote accountability.
4. Turnover Rate: Provide clear career progression and development opportunities.
5. Training (Average Hours): Track training hours and set department-specific targets for improvement.","1. Consumer Privacy Protection: Invest in data breach response plans to quickly address any potential privacy violations.
2. Alignment with Frameworks: Ensure alignment with internationally recognized sustainability and ESG frameworks (e.g., GRI, SASB).
3. Cyber Security: Develop a comprehensive disaster recovery plan in case of a cyber incident.
4. Policy Influence: Support policies that incentivize companies to adopt responsible environmental and social practices.
5. Ethical Behavior: Encourage employees to report unethical behavior through anonymous channels."
Omron,2022,92.2,0,0,,"The ESG score of Omron in 2023 is 92.40, is lower than the average score of it the industry.
This company has beaten 4 companies in this year, at the average level in the industry, and improve.",The risk level Omron in 2023 is invalid because extreme values were detected.,The return deviation level of Omron in 2023 is invalid because extreme values were detected too.,"The ESG score of Omron from 2020 to 2023 is stable.
In 2022, we get the min ESG score is 92.20. and in 2020, we get the max ESG score is 93.90, extreme difference is 1.70.","1. Scope 1 Carbon Emissions: Implement energy-efficient technologies in production processes.
2. Scope 3 Carbon Emissions: Reduce business travel by encouraging virtual meetings and telecommuting.
3. Scope 2 Carbon Emissions: Purchase renewable energy certificates (RECs) or green energy.
4. Energy Consumption: Implement energy management systems to track and optimize energy use.
5. Waste Generation: Minimize packaging waste by using reusable or biodegradable materials.","1. Turnover Rate: Implement exit interviews to understand reasons for turnover and address issues.
2. Gender Diversity: Provide unconscious bias training for employees and managers.
3. Training (Average Hours): Track training hours and set department-specific targets for improvement.
4. Employee Fatalities: Conduct thorough safety audits and identify high-risk areas to prevent fatalities.
5. Occupational Injury: Implement regular safety drills and training to ensure quick response during emergencies.","1. Partnerships and Collaborations: Develop strategic partnerships with organizations that share similar values and goals.
2. Consumer Privacy Protection: Implement robust data encryption measures to protect consumer data.
3. Ethical Behavior: Encourage employees to report unethical behavior through anonymous channels.
4. Cyber Security: Regularly update software and systems to patch security vulnerabilities.
5. Alignment with Frameworks: Participate in industry forums and initiatives to stay updated on best practices."
Omron,2023,92.4,0,0,,"The ESG score of Omron in 2023 is 92.40, is lower than the average score of it the industry.
This company has beaten 4 companies in this year, at the average level in the industry, and improve.",The risk level Omron in 2023 is invalid because extreme values were detected.,The return deviation level of Omron in 2023 is invalid because extreme values were detected too.,"The ESG score of Omron from 2020 to 2023 is stable.
In 2022, we get the min ESG score is 92.20. and in 2020, we get the max ESG score is 93.90, extreme difference is 1.70.","1. Scope 2 Carbon Emissions: Transition office spaces and facilities to energy-efficient lighting and equipment.
2. Energy Consumption: Improve insulation in buildings to reduce heating and cooling energy needs.
3. Waste Generation: Implement product take-back programs to encourage recycling and reuse.
4. Environmental Policy & Management: Provide training for employees to understand and implement environmental policies.
5. Scope 3 Carbon Emissions: Reduce waste in the product lifecycle by promoting recycling and reuse.","1. Communities and Philanthropy: Establish a corporate social responsibility (CSR) strategy that aligns with community needs.
2. Gender Diversity: Create mentorship programs to support the advancement of women in leadership.
3. Turnover Rate: Offer competitive compensation and benefits to reduce turnover.
4. Training (Number of Times): Offer online training programs to make learning more accessible.
5. Employee Fatalities: Use safety technology and equipment to minimize risks in hazardous environments.","1. Board Composition: Promote gender and ethnic diversity within the board to reflect the broader community.
2. Policy Influence: Regularly review government regulations to ensure compliance and anticipate future changes.
3. Consumer Privacy Protection: Provide clear privacy policies that explain how consumer data is collected, used, and stored.
4. Alignment with Frameworks: Participate in industry forums and initiatives to stay updated on best practices.
5. Partnerships and Collaborations: Invest in partnerships with non-governmental organizations to address global challenges."
Delta,2020,72.25,1.7946,54.34782609,Moderate,"The ESG score of Delta in 2023 is 81.20, is higher than the average score of it the industry.
This company has beaten 31 companies in this year, at the excellent level in the industry, and keep.","The risk level Delta in 2023 is High with the 84.78, is higher than the average level of it the industry.",The return deviation level of Delta in 2023 is 6.05 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of Delta from 2020 to 2023 is volatile.
In 2020, we get the min ESG score is 72.25. and in 2022, we get the max ESG score is 81.75, extreme difference is 9.50.","1. Waste Generation: Adopt a zero-waste policy to reduce waste sent to landfills.
2. Energy Consumption: Implement energy management systems to track and optimize energy use.
3. Scope 2 Carbon Emissions: Encourage the use of energy-efficient appliances in offices.
4. Scope 1 Carbon Emissions: Switch to renewable energy sources for on-site energy needs.
5. Scope 3 Carbon Emissions: Reduce business travel by encouraging virtual meetings and telecommuting.","1. Occupational Injury: Regularly review workplace safety standards and make necessary adjustments.
2. Training (Average Hours): Offer personalized training paths to match individual career development goals.
3. Communities and Philanthropy: Establish a corporate social responsibility (CSR) strategy that aligns with community needs.
4. Employee Fatalities: Regularly review and update emergency procedures and safety protocols.
5. Turnover Rate: Foster a positive workplace culture that encourages employee loyalty.","1. Policy Influence: Engage with policymakers to advocate for sustainable business practices and regulations.
2. Consumer Privacy Protection: Provide clear privacy policies that explain how consumer data is collected, used, and stored.
3. Alignment with Frameworks: Align internal reporting systems with ESG framework requirements to ensure transparency.
4. Partnerships and Collaborations: Invest in partnerships with non-governmental organizations to address global challenges.
5. Risk & Crisis Management: Regularly review and update the risk management strategy to adapt to new challenges."
Delta,2021,81.35,2.8331,58.69565217,Moderate,"The ESG score of Delta in 2023 is 81.20, is higher than the average score of it the industry.
This company has beaten 31 companies in this year, at the excellent level in the industry, and keep.","The risk level Delta in 2023 is High with the 84.78, is higher than the average level of it the industry.",The return deviation level of Delta in 2023 is 6.05 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of Delta from 2020 to 2023 is volatile.
In 2020, we get the min ESG score is 72.25. and in 2022, we get the max ESG score is 81.75, extreme difference is 9.50.","1. Energy Consumption: Conduct regular energy audits to identify areas for improvement.
2. Waste Generation: Adopt a zero-waste policy to reduce waste sent to landfills.
3. Scope 1 Carbon Emissions: Implement energy-efficient technologies in production processes.
4. Scope 2 Carbon Emissions: Encourage the use of energy-efficient appliances in offices.
5. Scope 3 Carbon Emissions: Reduce business travel by encouraging virtual meetings and telecommuting.","1. Communities and Philanthropy: Invest in local community projects that promote education, health, and sustainability.
2. Employee Fatalities: Regularly review and update emergency procedures and safety protocols.
3. Total Employees: Implement a workforce planning strategy to ensure optimal staffing levels.
4. Gender Diversity: Establish a gender diversity task force to drive initiatives and monitor progress.
5. Occupational Injury: Encourage employees to report unsafe conditions and address issues promptly.","1. Policy Influence: Align corporate lobbying efforts with company values and the public good to avoid reputational risk.
2. Alignment with Frameworks: Regularly review and update company policies to stay in compliance with evolving frameworks.
3. Partnerships and Collaborations: Engage in joint ventures that align with the company’s sustainability objectives.
4. Cyber Security: Educate employees about the importance of strong passwords and secure online behavior.
5. Consumer Privacy Protection: Implement robust data encryption measures to protect consumer data."
Delta,2022,81.75,6.5271,91.30434783,High,"The ESG score of Delta in 2023 is 81.20, is higher than the average score of it the industry.
This company has beaten 31 companies in this year, at the excellent level in the industry, and keep.","The risk level Delta in 2023 is High with the 84.78, is higher than the average level of it the industry.",The return deviation level of Delta in 2023 is 6.05 which means this company has a better ESG performance compared to its financial performance.,"The ESG score of Delta from 2020 to 2023 is volatile.
In 2020, we get the min ESG score is 72.25. and in 2022, we get the max ESG score is 81.75, extreme difference is 9.50.","1. Scope 2 Carbon Emissions: Improve energy management systems to monitor and reduce consumption.
2. Energy Consumption: Invest in energy-efficient machinery and appliances.
3. Environmental Policy & Management: Provide training for employees to understand and implement environmental policies.
4. Water Consumption: Recycle and reuse water within operations to minimize wastage.
5. Scope 3 Carbon Emissions: Develop programs to reduce the carbon footprint of products during their use phase.","1. Employee Fatalities: Implement a zero-tolerance policy for safety violations and promote accountability.
2. Training (Average Hours): Offer personalized training paths to match individual career development goals.
3. Occupational Injury: Introduce a wellness program focused on physical health to prevent injuries.
4. Communities and Philanthropy: Establish a corporate social responsibility (CSR) strategy that aligns with community needs.
5. Gender Diversity: Provide unconscious bias training for employees and managers.","1. Risk & Crisis Management: Conduct regular scenario planning exercises to prepare for potential crises.
2. Board Composition: Regularly evaluate the performance and effectiveness of the board as a whole.
3. Alignment with Frameworks: Ensure alignment with internationally recognized sustainability and ESG frameworks (e.g., GRI, SASB).
4. Assurance: Ensure the independence of auditors to avoid conflicts of interest in the assurance process.
5. Policy Influence: Regularly review government regulations to ensure compliance and anticipate future changes."
